2601	Lysobacter_B sp003293695;Lysobacter_B;Xanthomonadaceae;Xanthomonadales;Gammaproteobacteria;Proteobacteria	Lysobacter oculi;Lysobacter;Xanthomonadaceae;Xanthomonadales;Gammaproteobacteria;Proteobacteria
2602	Pseudoduganella sp003293715;Pseudoduganella;Burkholderiaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Massilia sp. YMA4;Massilia;Oxalobacteraceae;Burkholderiales;Betaproteobacteria;Proteobacteria
2603	Nitratireductor sp003296175;Nitratireductor;Rhizobiaceae;Rhizobiales;Alphaproteobacteria;Proteobacteria	Nitratireductor sp. OM-1;Nitratireductor;Phyllobacteriaceae;Hyphomicrobiales;Alphaproteobacteria;Proteobacteria
2604	Amycolatopsis albispora;Amycolatopsis;Pseudonocardiaceae;Mycobacteriales;Actinomycetia;Actinobacteriota	Amycolatopsis albispora;Amycolatopsis;Pseudonocardiaceae;Pseudonocardiales;Actinomycetia;Actinobacteria
2605	Flavobacterium sp003312915;Flavobacterium;Flavobacteriaceae;Flavobacteriales;Bacteroidia;Bacteroidota	Flavobacterium fluviale;Flavobacterium;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidetes
2606	Megasphaera_B hexanoica;Megasphaera_B;Megasphaeraceae;Veillonellales;Negativicutes;Firmicutes_C	Megasphaera hexanoica;Megasphaera;Veillonellaceae;Veillonellales;Negativicutes;Firmicutes
2607	Paracoccus sp003324675;Paracoccus;Rhodobacteraceae;Rhodobacterales;Alphaproteobacteria;Proteobacteria	Paracoccus suum;Paracoccus;Rhodobacteraceae;Rhodobacterales;Alphaproteobacteria;Proteobacteria
2609	Runella sp003325355;Runella;Spirosomaceae;Cytophagales;Bacteroidia;Bacteroidota	Runella rosea;Runella;Spirosomaceae;Cytophagales;Cytophagia;Bacteroidetes
2610	Streptomyces globosus;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteriota	Streptomyces globosus;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteria
2611	Acidipropionibacterium virtanenii;Acidipropionibacterium;Propionibacteriaceae;Propionibacteriales;Actinomycetia;Actinobacteriota	Acidipropionibacterium virtanenii;Acidipropionibacterium;Propionibacteriaceae;Propionibacteriales;Actinomycetia;Actinobacteria
2612	Chromobacterium sp003325495;Chromobacterium;Chromobacteriaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Chromobacterium phragmitis;Chromobacterium;Chromobacteriaceae;Neisseriales;Betaproteobacteria;Proteobacteria
2613	Aurantimicrobium sp003325955;Aurantimicrobium;Microbacteriaceae;Actinomycetales;Actinomycetia;Actinobacteriota	Aurantimicrobium sp. MWH-Uga1;Aurantimicrobium;Microbacteriaceae;Micrococcales;Actinomycetia;Actinobacteria
2614	Thioglobus singularis_A;Thioglobus;Thioglobaceae;PS1;Gammaproteobacteria;Proteobacteria	Candidatus Thioglobus sp. NP1;Candidatus Thioglobus;na;na;Gammaproteobacteria;Proteobacteria
2615	SBC82 sp003330725;SBC82;Acidobacteriaceae;Acidobacteriales;Acidobacteriae;Acidobacteriota	Acidisarcina polymorpha;Acidisarcina;Acidobacteriaceae;Acidobacteriales;Acidobacteriia;Acidobacteria
2616	Burkholderia pyrrocinia_B;Burkholderia;Burkholderiaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Burkholderia pyrrocinia;Burkholderia;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Proteobacteria
2617	Streptomyces sp003330845;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteriota	Streptomyces sp. Go-475;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteria
2618	Streptomyces atratus_C;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteriota	Streptomyces atratus;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteria
2619	Mf105b01 sp003330885;Mf105b01;Parvibaculaceae;Parvibaculales;Alphaproteobacteria;Proteobacteria	Rhodobiaceae bacterium;na;Rhodobiaceae;Hyphomicrobiales;Alphaproteobacteria;Proteobacteria
2620	Metamycoplasma phocidae;Metamycoplasma;Metamycoplasmataceae;Mycoplasmatales;Bacilli;Firmicutes	Mycoplasma phocidae;Mycoplasma;Mycoplasmataceae;Mycoplasmatales;Mollicutes;Tenericutes
2621	Natribacillus sp003336365;Natribacillus;Marinococcaceae;Bacillales;Bacilli;Firmicutes	Salicibibacter kimchii;Salicibibacter;Bacillaceae;Bacillales;Bacilli;Firmicutes
2622	Hydromonas sp003339525;Hydromonas;Burkholderiaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Ephemeroptericola cinctiostellae;Ephemeroptericola;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Proteobacteria
1565	Spiroplasma phoeniceum;Spiroplasma;Mycoplasmataceae;Mycoplasmatales;Bacilli;Firmicutes	Spiroplasma phoeniceum;Spiroplasma;Spiroplasmataceae;Entomoplasmatales;Mollicutes;Tenericutes
2623	Euzebya sp003344865;Euzebya;Euzebyaceae;Euzebyales;Actinomycetia;Actinobacteriota	Euzebya pacifica;Euzebya;Euzebyaceae;Euzebyales;Nitriliruptoria;Actinobacteria
2624	Flavobacterium arcticum;Flavobacterium;Flavobacteriaceae;Flavobacteriales;Bacteroidia;Bacteroidota	Flavobacterium arcticum;Flavobacterium;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidetes
2625	Streptomyces sp003344965;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteriota	Streptomyces paludis;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteria
2626	Malaciobacter halophilus;Malaciobacter;Arcobacteraceae;Campylobacterales;Campylobacteria;Campylobacterota	Malaciobacter halophilus;Malaciobacter;Arcobacteraceae;Campylobacterales;Epsilonproteobacteria;Proteobacteria
2627	Malaciobacter mytili;Malaciobacter;Arcobacteraceae;Campylobacterales;Campylobacteria;Campylobacterota	Malaciobacter mytili;Malaciobacter;Arcobacteraceae;Campylobacterales;Epsilonproteobacteria;Proteobacteria
2628	Halarcobacter bivalviorum;Halarcobacter;Arcobacteraceae;Campylobacterales;Campylobacteria;Campylobacterota	Halarcobacter bivalviorum;Halarcobacter;Arcobacteraceae;Campylobacterales;Epsilonproteobacteria;Proteobacteria
2629	Neisseria perflava;Neisseria;Neisseriaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Neisseria subflava;Neisseria;Neisseriaceae;Neisseriales;Betaproteobacteria;Proteobacteria
2630	HYN0046 sp003351745;HYN0046;Moraxellaceae;Pseudomonadales;Gammaproteobacteria;Proteobacteria	Aquirhabdus parva;Aquirhabdus;Moraxellaceae;Moraxellales;Gammaproteobacteria;Proteobacteria
2631	Ornithinimicrobium sp003351765;Ornithinimicrobium;Dermatophilaceae;Actinomycetales;Actinomycetia;Actinobacteriota	Ornithinimicrobium avium;Ornithinimicrobium;Ornithinimicrobiaceae;Micrococcales;Actinomycetia;Actinobacteria
2632	Sporosarcina sp003351785;Sporosarcina;Planococcaceae;Bacillales;Bacilli;Firmicutes	Sporosarcina sp. PTS2304;Sporosarcina;Planococcaceae;Bacillales;Bacilli;Firmicutes
2633	Cardinium sp003351905;Cardinium;Amoebophilaceae;Cytophagales;Bacteroidia;Bacteroidota	Cardinium endosymbiont of Sogatella furcifera;Candidatus Cardinium;Amoebophilaceae;Cytophagales;Cytophagia;Bacteroidetes
2634	Oceanobacillus sp003352005;Oceanobacillus;Amphibacillaceae;Bacillales;Bacilli;Firmicutes	Oceanobacillus zhaokaii;Oceanobacillus;Bacillaceae;Bacillales;Bacilli;Firmicutes
2635	JL08 sp003352045;JL08;Rhodobacteraceae;Rhodobacterales;Alphaproteobacteria;Proteobacteria	Sulfitobacter sp. JL08;Sulfitobacter;Roseobacteraceae;Rhodobacterales;Alphaproteobacteria;Proteobacteria
2636	Sulfitobacter sp003352065;Sulfitobacter;Rhodobacteraceae;Rhodobacterales;Alphaproteobacteria;Proteobacteria	Sulfitobacter sp. SK011;Sulfitobacter;Roseobacteraceae;Rhodobacterales;Alphaproteobacteria;Proteobacteria
2637	Sulfitobacter sp003352085;Sulfitobacter;Rhodobacteraceae;Rhodobacterales;Alphaproteobacteria;Proteobacteria	Sulfitobacter sp. SK012;Sulfitobacter;Roseobacteraceae;Rhodobacterales;Alphaproteobacteria;Proteobacteria
2638	G45-3 sp003352165;G45-3;Acetobacteraceae;Acetobacterales;Alphaproteobacteria;Proteobacteria	Acidibrevibacterium fodinaquatile;Acidibrevibacterium;Acetobacteraceae;Rhodospirillales;Alphaproteobacteria;Proteobacteria
2639	Pseudomonas_E kribbensis;Pseudomonas_E;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Proteobacteria	Pseudomonas kribbensis;Pseudomonas;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Proteobacteria
2640	Haemophilus haemolyticus_I;Haemophilus;Pasteurellaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Haemophilus haemolyticus;Haemophilus;Pasteurellaceae;Pasteurellales;Gammaproteobacteria;Proteobacteria
2641	Kordia sp003352465;Kordia;Flavobacteriaceae;Flavobacteriales;Bacteroidia;Bacteroidota	Kordia sp. SMS9;Kordia;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidetes
2642	Cyclonatronum proteinivorum;Cyclonatronum;PXAI01;Balneolales;Rhodothermia;Bacteroidota	Candidatus Cyclonatronum proteinivorum;Candidatus Cyclonatronum;na;na;na;Balneolaeota
2643	Sphingomonas sp003355005;Sphingomonas;Sphingomonadaceae;Sphingomonadales;Alphaproteobacteria;Proteobacteria	Sphingomonas sp. FARSPH;Sphingomonas;Sphingomonadaceae;Sphingomonadales;Alphaproteobacteria;Proteobacteria
2644	Erythrobacter_A sp002723655;Erythrobacter_A;Sphingomonadaceae;Sphingomonadales;Alphaproteobacteria;Proteobacteria	Erythrobacter aureus;Erythrobacter;Erythrobacteraceae;Sphingomonadales;Alphaproteobacteria;Proteobacteria
2645	Brachybacterium saurashtrense;Brachybacterium;Dermabacteraceae;Actinomycetales;Actinomycetia;Actinobacteriota	Brachybacterium saurashtrense;Brachybacterium;Dermabacteraceae;Micrococcales;Actinomycetia;Actinobacteria
2646	Aliarcobacter trophiarum;Aliarcobacter;Arcobacteraceae;Campylobacterales;Campylobacteria;Campylobacterota	Aliarcobacter trophiarum;Aliarcobacter;Arcobacteraceae;Campylobacterales;Epsilonproteobacteria;Proteobacteria
2647	Pseudomonas_E protegens_A;Pseudomonas_E;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Proteobacteria	Pseudomonas protegens;Pseudomonas;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Proteobacteria
2648	Spiroplasma_B alleghenense;Spiroplasma_B;Mycoplasmataceae;Mycoplasmatales;Bacilli;Firmicutes	Spiroplasma alleghenense;Spiroplasma;Spiroplasmataceae;Entomoplasmatales;Mollicutes;Tenericutes
2649	SeV1 sp003366055;SeV1;GCA-2721975;Babeliales;Babeliae;Dependentiae	Candidatus Dependentiae bacterium (ex Spumella elongata CCAP 955/1);na;na;na;na;na
2650	Saccharospirillum mangrovi;Saccharospirillum;Saccharospirillaceae;Pseudomonadales;Gammaproteobacteria;Proteobacteria	Saccharospirillum mangrovi;Saccharospirillum;Saccharospirillaceae;Oceanospirillales;Gammaproteobacteria;Proteobacteria
2651	Lysobacter sp003367355;Lysobacter;Xanthomonadaceae;Xanthomonadales;Gammaproteobacteria;Proteobacteria	Lysobacter sp. TY2-98;Lysobacter;Xanthomonadaceae;Xanthomonadales;Gammaproteobacteria;Proteobacteria
2652	Gallaecimonas mangrovi;Gallaecimonas;Gallaecimonadaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Gallaecimonas mangrovi;Gallaecimonas;na;na;Gammaproteobacteria;Proteobacteria
2653	Microbacterium foliorum;Microbacterium;Microbacteriaceae;Actinomycetales;Actinomycetia;Actinobacteriota	Microbacterium foliorum;Microbacterium;Microbacteriaceae;Micrococcales;Actinomycetia;Actinobacteria
2654	Megasphaera stantonii;Megasphaera;Megasphaeraceae;Veillonellales;Negativicutes;Firmicutes_C	Megasphaera stantonii;Megasphaera;Veillonellaceae;Veillonellales;Negativicutes;Firmicutes
2655	Paraburkholderia caffeinilytica;Paraburkholderia;Burkholderiaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Paraburkholderia caffeinilytica;Paraburkholderia;Burkholderiaceae;Burkholderiales;Betaproteobacteria;Proteobacteria
2656	Streptomyces sp003369795;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteriota	Streptomyces sp. CB09001;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteria
2657	Metamycoplasma phocicerebrale;Metamycoplasma;Metamycoplasmataceae;Mycoplasmatales;Bacilli;Firmicutes	Mycoplasma phocicerebrale;Mycoplasma;Mycoplasmataceae;Mycoplasmatales;Mollicutes;Tenericutes
2658	Austwickia chelonae_A;Austwickia;Dermatophilaceae;Actinomycetales;Actinomycetia;Actinobacteriota	Austwickia chelonae;Austwickia;Dermatophilaceae;Micrococcales;Actinomycetia;Actinobacteria
2659	Streptomyces olivoreticuli;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteriota	Streptomyces olivoreticuli;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteria
2660	Flavobacterium sp003403075;Flavobacterium;Flavobacteriaceae;Flavobacteriales;Bacteroidia;Bacteroidota	Flavobacterium sp. CJ74;Flavobacterium;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidetes
2661	Thalassospira indica;Thalassospira;Thalassospiraceae;Rhodospirillales;Alphaproteobacteria;Proteobacteria	Thalassospira indica;Thalassospira;Thalassospiraceae;Rhodospirillales;Alphaproteobacteria;Proteobacteria
2662	Olleya sp000518525;Olleya;Flavobacteriaceae;Flavobacteriales;Bacteroidia;Bacteroidota	Olleya aquimaris;Olleya;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidetes
2663	Mariniflexile sp002848895;Mariniflexile;Flavobacteriaceae;Flavobacteriales;Bacteroidia;Bacteroidota	Mariniflexile sp. TRM1-10;Mariniflexile;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidetes
2664	Solimonas_A sp003428335;Solimonas_A;Nevskiaceae;Nevskiales;Gammaproteobacteria;Proteobacteria	Solimonas sp. K1W22B-7;Solimonas;Sinobacteraceae;Nevskiales;Gammaproteobacteria;Proteobacteria
2665	Salinimonas sediminis;Salinimonas;Alteromonadaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Salinimonas sediminis;Salinimonas;Alteromonadaceae;Alteromonadales;Gammaproteobacteria;Proteobacteria
1895	Blastomonas fulva;Blastomonas;Sphingomonadaceae;Sphingomonadales;Alphaproteobacteria;Proteobacteria	Blastomonas fulva;Blastomonas;Sphingomonadaceae;Sphingomonadales;Alphaproteobacteria;Proteobacteria
2666	Breoghania sp003432385;Breoghania;Stappiaceae;Rhizobiales;Alphaproteobacteria;Proteobacteria	Breoghania sp. L-A4;Breoghania;Breoghaniaceae;Hyphomicrobiales;Alphaproteobacteria;Proteobacteria
2667	Marinobacter sp003441595;Marinobacter;Oleiphilaceae;Pseudomonadales;Gammaproteobacteria;Proteobacteria	Marinobacter sp. Arc7-DN-1;Marinobacter;Marinobacteraceae;Pseudomonadales;Gammaproteobacteria;Proteobacteria
2668	Azonexus sp003441615;Azonexus;Rhodocyclaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Dechloromonas sp. HYN0024;Dechloromonas;Azonexaceae;Rhodocyclales;Betaproteobacteria;Proteobacteria
2669	Ruegeria sp003443535;Ruegeria;Rhodobacteraceae;Rhodobacterales;Alphaproteobacteria;Proteobacteria	Ruegeria sp. AD91A;Ruegeria;Roseobacteraceae;Rhodobacterales;Alphaproteobacteria;Proteobacteria
2670	Alteromonas sp003443615;Alteromonas;Alteromonadaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Alteromonas sp. BL110;Alteromonas;Alteromonadaceae;Alteromonadales;Gammaproteobacteria;Proteobacteria
2671	AU392 sp003443635;AU392;Flavobacteriaceae;Flavobacteriales;Bacteroidia;Bacteroidota	Flavobacteriaceae bacterium;na;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidetes
2672	Nostoc sphaeroides;Nostoc;Nostocaceae;Cyanobacteriales;Cyanobacteriia;Cyanobacteria	Nostoc sphaeroides;Nostoc;Nostocaceae;Nostocales;na;Cyanobacteria
2673	Aquimarina sp003443675;Aquimarina;Flavobacteriaceae;Flavobacteriales;Bacteroidia;Bacteroidota	Aquimarina sp. BL5;Aquimarina;Flavobacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidetes
2674	Streptomyces sviceus;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteriota	Streptomyces sp. CC0208;Streptomyces;Streptomycetaceae;Streptomycetales;Actinomycetia;Actinobacteria
2675	Aeromicrobium sp003443875;Aeromicrobium;Nocardioidaceae;Propionibacteriales;Actinomycetia;Actinobacteriota	Aeromicrobium sp. A1-2;Aeromicrobium;Nocardioidaceae;Propionibacteriales;Actinomycetia;Actinobacteria
2676	Deinococcus ficus;Deinococcus;Deinococcaceae;Deinococcales;Deinococci;Deinococcota	Deinococcus ficus;Deinococcus;Deinococcaceae;Deinococcales;Deinococci;Deinococcus-Thermus
1348	Parvimonas micra;Parvimonas;Helcococcaceae;Tissierellales;Clostridia;Firmicutes_A	Parvimonas micra;Parvimonas;Peptoniphilaceae;Tissierellales;Tissierellia;Firmicutes
2677	Novosphingobium sp003454795;Novosphingobium;Sphingomonadaceae;Sphingomonadales;Alphaproteobacteria;Proteobacteria	Novosphingobium sp. THN1;Novosphingobium;Sphingomonadaceae;Sphingomonadales;Alphaproteobacteria;Proteobacteria
2678	Staphylococcus warneri_A;Staphylococcus;Staphylococcaceae;Staphylococcales;Bacilli;Firmicutes	Staphylococcus sp. M0911;Staphylococcus;Staphylococcaceae;Bacillales;Bacilli;Firmicutes
2679	Neorhizobium sp003491345;Neorhizobium;Rhizobiaceae;Rhizobiales;Alphaproteobacteria;Proteobacteria	Neorhizobium sp. SOG26;Neorhizobium;Rhizobiaceae;Hyphomicrobiales;Alphaproteobacteria;Proteobacteria
2680	Bombilactobacillus bombi;Bombilactobacillus;Lactobacillaceae;Lactobacillales;Bacilli;Firmicutes	Bombilactobacillus bombi;Bombilactobacillus;Lactobacillaceae;Lactobacillales;Bacilli;Firmicutes
2681	Aliarcobacter suis;Aliarcobacter;Arcobacteraceae;Campylobacterales;Campylobacteria;Campylobacterota	Arcobacter suis;Arcobacter;Arcobacteraceae;Campylobacterales;Epsilonproteobacteria;Proteobacteria
2682	Aliarcobacter skirrowii;Aliarcobacter;Arcobacteraceae;Campylobacterales;Campylobacteria;Campylobacterota	Aliarcobacter skirrowii;Aliarcobacter;Arcobacteraceae;Campylobacterales;Epsilonproteobacteria;Proteobacteria
2683	Malaciobacter marinus;Malaciobacter;Arcobacteraceae;Campylobacterales;Campylobacteria;Campylobacterota	Malaciobacter marinus;Malaciobacter;Arcobacteraceae;Campylobacterales;Epsilonproteobacteria;Proteobacteria
2684	Vibrio alfacsensis;Vibrio;Vibrionaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Vibrio alfacsensis;Vibrio;Vibrionaceae;Vibrionales;Gammaproteobacteria;Proteobacteria
2685	Marinosulfonomonas sp003544895;Marinosulfonomonas;Rhodobacteraceae;Rhodobacterales;Alphaproteobacteria;Proteobacteria	Profundibacter amoris;Profundibacter;Rhodobacteraceae;Rhodobacterales;Alphaproteobacteria;Proteobacteria
2686	Aliarcobacter ellisii;Aliarcobacter;Arcobacteraceae;Campylobacterales;Campylobacteria;Campylobacterota	Arcobacter ellisii;Arcobacter;Arcobacteraceae;Campylobacterales;Epsilonproteobacteria;Proteobacteria
2687	Malaciobacter molluscorum;Malaciobacter;Arcobacteraceae;Campylobacterales;Campylobacteria;Campylobacterota	Malaciobacter molluscorum;Malaciobacter;Arcobacteraceae;Campylobacterales;Epsilonproteobacteria;Proteobacteria
2688	Facklamia_B sp003546865;Facklamia_B;Aerococcaceae;Lactobacillales;Bacilli;Firmicutes	Suicoccus acidiformans;Suicoccus;Aerococcaceae;Lactobacillales;Bacilli;Firmicutes
2689	Pseudobacter sp003555545;Pseudobacter;Chitinophagaceae;Chitinophagales;Bacteroidia;Bacteroidota	Paraflavitalea soli;Paraflavitalea;Chitinophagaceae;Chitinophagales;Chitinophagia;Bacteroidetes
2690	Indioceanicola profundi;Indioceanicola;Azospirillaceae;Azospirillales;Alphaproteobacteria;Proteobacteria	Indioceanicola profundi;Indioceanicola;Azospirillaceae;Rhodospirillales;Alphaproteobacteria;Proteobacteria
2691	Rubrobacter indicoceani;Rubrobacter;Rubrobacteraceae;Rubrobacterales;Rubrobacteria;Actinobacteriota	Rubrobacter indicoceani;Rubrobacter;Rubrobacteraceae;Rubrobacterales;Rubrobacteria;Actinobacteria
2692	Croceibacterium sp003569745;Croceibacterium;Sphingomonadaceae;Sphingomonadales;Alphaproteobacteria;Proteobacteria	Altererythrobacter sp. B11;Altererythrobacter;Erythrobacteraceae;Sphingomonadales;Alphaproteobacteria;Proteobacteria
2693	Blattabacterium cuenoti_A;Blattabacterium;Blattabacteriaceae;Flavobacteriales;Bacteroidia;Bacteroidota	Blattabacterium cuenoti;Blattabacterium;Blattabacteriaceae;Flavobacteriales;Flavobacteriia;Bacteroidetes
2694	Lawsonibacter sp900066825;Lawsonibacter;Oscillospiraceae;Oscillospirales;Clostridia;Firmicutes_A	Clostridiales bacterium CCNA10;na;na;Eubacteriales;Clostridia;Firmicutes
2696	Rippkaea sp003574135;Rippkaea;Microcystaceae;Cyanobacteriales;Cyanobacteriia;Cyanobacteria	cyanobacterium endosymbiont of Rhopalodia gibberula;na;na;na;na;Cyanobacteria
2697	Hydrogenophilus thermoluteolus;Hydrogenophilus;Hydrogenophilaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Hydrogenophilus thermoluteolus;Hydrogenophilus;Hydrogenophilaceae;Hydrogenophilales;Hydrogenophilalia;Proteobacteria
2698	Solirubrum sp003574965;Solirubrum;Hymenobacteraceae;Cytophagales;Bacteroidia;Bacteroidota	Hymenobacter oligotrophus;Hymenobacter;Hymenobacteraceae;Cytophagales;Cytophagia;Bacteroidetes
2699	Mucilaginibacter sp003576455;Mucilaginibacter;Sphingobacteriaceae;Sphingobacteriales;Bacteroidia;Bacteroidota	Mucilaginibacter celer;Mucilaginibacter;Sphingobacteriaceae;Sphingobacteriales;Sphingobacteriia;Bacteroidetes
2700	Alteromonas_B sp002729795;Alteromonas_B;Alteromonadaceae;Enterobacterales;Gammaproteobacteria;Proteobacteria	Alteromonas sp. RKMC-009;Alteromonas;Alteromonadaceae;Alteromonadales;Gammaproteobacteria;Proteobacteria
2701	Methylocaldum marinum;Methylocaldum;Methylococcaceae;Methylococcales;Gammaproteobacteria;Proteobacteria	Methylocaldum marinum;Methylocaldum;Methylococcaceae;Methylococcales;Gammaproteobacteria;Proteobacteria
2702	Acetatifactor sp900066565;Acetatifactor;Lachnospiraceae;Lachnospirales;Clostridia;Firmicutes_A	Lachnospiraceae bacterium GAM79;na;Lachnospiraceae;Eubacteriales;Clostridia;Firmicutes
2703	Pontibacter actiniarum;Pontibacter;Hymenobacteraceae;Cytophagales;Bacteroidia;Bacteroidota	Pontibacter actiniarum;Pontibacter;Hymenobacteraceae;Cytophagales;Cytophagia;Bacteroidetes
2704	Bacillus_AK sp003586445;Bacillus_AK;Bacillaceae_A;Bacillales;Bacilli;Firmicutes	Bacillus sp. Y1;Bacillus;Bacillaceae;Bacillales;Bacilli;Firmicutes
2705	Lachnoanaerobaculum umeaense;Lachnoanaerobaculum;Lachnospiraceae;Lachnospirales;Clostridia;Firmicutes_A	Lachnoanaerobaculum umeaense;Lachnoanaerobaculum;Lachnospiraceae;Eubacteriales;Clostridia;Firmicutes
2706	Thermomonospora amylolytica;Thermomonospora;Streptosporangiaceae;Streptosporangiales;Actinomycetia;Actinobacteriota	Thermomonospora amylolytica;Thermomonospora;Thermomonosporaceae;Streptosporangiales;Actinomycetia;Actinobacteria
2707	Chryseolinea sp003589925;Chryseolinea;Cyclobacteriaceae;Cytophagales;Bacteroidia;Bacteroidota	Chryseolinea soli;Chryseolinea;Fulvivirgaceae;Cytophagales;Cytophagia;Bacteroidetes
2708	Pseudomonas_E sp003595175;Pseudomonas_E;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Proteobacteria	Pseudomonas sp. K2W31S-8;Pseudomonas;Pseudomonadaceae;Pseudomonadales;Gammaproteobacteria;Proteobacteria
2709	Paenisporosarcina sp003595195;Paenisporosarcina;Planococcaceae;Bacillales;Bacilli;Firmicutes	Paenisporosarcina sp. K2R23-3;Paenisporosarcina;Planococcaceae;Bacillales;Bacilli;Firmicutes
2710	Streptococcus respiraculi;Streptococcus;Streptococcaceae;Lactobacillales;Bacilli;Firmicutes	Streptococcus respiraculi;Streptococcus;Streptococcaceae;Lactobacillales;Bacilli;Firmicutes
2711	Neorhizobium sp003597675;Neorhizobium;Rhizobiaceae;Rhizobiales;Alphaproteobacteria;Proteobacteria	Neorhizobium sp. NCHU2750;Neorhizobium;Rhizobiaceae;Hyphomicrobiales;Alphaproteobacteria;Proteobacteria
2712	JN-1 sp003600355;JN-1;Clostridiaceae;Clostridiales;Clostridia;Firmicutes_A	Clostridium fermenticellae;Clostridium;Clostridiaceae;Eubacteriales;Clostridia;Firmicutes
2713	Arachidicoccus sp003600625;Arachidicoccus;Chitinophagaceae;Chitinophagales;Bacteroidia;Bacteroidota	Arachidicoccus soli;Arachidicoccus;Chitinophagaceae;Chitinophagales;Chitinophagia;Bacteroidetes
2714	Achromobacter spanius_B;Achromobacter;Burkholderiaceae;Burkholderiales;Gammaproteobacteria;Proteobacteria	Achromobacter sp. B7;Achromobacter;Alcaligenaceae;Burkholderiales;Betaproteobacteria;Proteobacteria
2715	Clostridium septicum;Clostridium;Clostridiaceae;Clostridiales;Clostridia;Firmicutes_A	Clostridium septicum;Clostridium;Clostridiaceae;Eubacteriales;Clostridia;Firmicutes
2716	Borrelia turcica;Borrelia;Borreliaceae;Borreliales;Spirochaetia;Spirochaetota	Borrelia turcica;Borrelia;Borreliaceae;Spirochaetales;Spirochaetia;Spirochaetes
2717	Companilactobacillus sp003606365;Companilactobacillus;Lactobacillaceae;Lactobacillales;Bacilli;Firmicutes	Companilactobacillus zhachilii;Companilactobacillus;Lactobacillaceae;Lactobacillales;Bacilli;Firmicutes
2341	Mycoplasmopsis_A bovirhinis;Mycoplasmopsis_A;Metamycoplasmataceae;Mycoplasmatales;Bacilli;Firmicutes	Mycoplasmopsis bovirhinis;Mycoplasmopsis;Mycoplasmataceae;Mycoplasmatales;Mollicutes;Tenericutes
2718	Prevotella melaninogenica_A;Prevotella;Bacteroidaceae;Bacteroidales;Bacteroidia;Bacteroidota	Prevotella melaninogenica;Prevotella;Prevotellaceae;Bacteroidales;Bacteroidia;Bacteroidetes
2719	Sphingobium sp003609795;Sphingobium;Sphingomonadaceae;Sphingomonadales;Alphaproteobacteria;Proteobacteria	Sphingobium sp. YG1;Sphingobium;Sphingomonadaceae;Sphingomonadales;Alphaproteobacteria;Proteobacteria
2720	Sphingopyxis sp003609815;Sphingopyxis;Sphingomonadaceae;Sphingomonadales;Alphaproteobacteria;Proteobacteria	Sphingopyxis sp. EG6;Sphingopyxis;Sphingomonadaceae;Sphingomonadales;Alphaproteobacteria;Proteobacteria
